address,name,area,floor
63,두정역효성해링턴플레이스,84.93,11
63,두정역효성해링턴플레이스,59.92,17
63,두정역효성해링턴플레이스,51.92,22
63,두정역효성해링턴플레이스,51.87,3
63,두정역효성해링턴플레이스,71.66,9
63,두정역효성해링턴플레이스,51.87,11
63,두정역효성해링턴플레이스,71.66,14
63,두정역효성해링턴플레이스,51.87,2
63,두정역효성해링턴플레이스,84.93,27
63,두정역효성해링턴플레이스,51.92,29
63,두정역효성해링턴플레이스,59.92,29
63,두정역효성해링턴플레이스,59.92,10
63,두정역효성해링턴플레이스,59.86,6
63,두정역효성해링턴플레이스,84.93,3
63,두정역효성해링턴플레이스,51.92,30
63,두정역효성해링턴플레이스,71.42,24
63,두정역효성해링턴플레이스,51.92,18
63,두정역효성해링턴플레이스,59.92,1
63,두정역효성해링턴플레이스,71.4,20
63,두정역효성해링턴플레이스,84.82,5
63,두정역효성해링턴플레이스,84.93,17
63,두정역효성해링턴플레이스,59.96,17
63,두정역효성해링턴플레이스,71.42,8
63,두정역효성해링턴플레이스,59.96,11
63,두정역효성해링턴플레이스,71.42,5
63,두정역효성해링턴플레이스,84.93,22
63,두정역효성해링턴플레이스,59.92,7
63,두정역효성해링턴플레이스,59.96,18
63,두정역효성해링턴플레이스,71.42,4
63,두정역효성해링턴플레이스,71.4,16
63,두정역효성해링턴플레이스,51.87,23
63,두정역효성해링턴플레이스,51.92,8
63,두정역효성해링턴플레이스,71.4,23
63,두정역효성해링턴플레이스,71.4,8
63,두정역효성해링턴플레이스,51.87,26
63,두정역효성해링턴플레이스,71.4,19
63,두정역효성해링턴플레이스,59.92,32
63,두정역효성해링턴플레이스,84.97,16
63,두정역효성해링턴플레이스,59.96,25
63,두정역효성해링턴플레이스,71.42,17
63,두정역효성해링턴플레이스,84.82,32
63,두정역효성해링턴플레이스,51.92,23
63,두정역효성해링턴플레이스,59.96,13
63,두정역효성해링턴플레이스,51.87,17
63,두정역효성해링턴플레이스,71.66,27
63,두정역효성해링턴플레이스,71.66,15
63,두정역효성해링턴플레이스,84.93,8
63,두정역효성해링턴플레이스,59.92,31
63,두정역효성해링턴플레이스,51.92,17
63,두정역효성해링턴플레이스,51.92,10
63,두정역효성해링턴플레이스,71.4,28
63,두정역효성해링턴플레이스,59.96,9
63,두정역효성해링턴플레이스,71.66,12
63,두정역효성해링턴플레이스,84.93,9
63,두정역효성해링턴플레이스,59.86,8
63,두정역효성해링턴플레이스,71.4,15
63,두정역효성해링턴플레이스,59.96,26
63,두정역효성해링턴플레이스,84.97,26
63,두정역효성해링턴플레이스,71.4,4
63,두정역효성해링턴플레이스,71.42,11
63,두정역효성해링턴플레이스,51.92,9
63,두정역효성해링턴플레이스,59.92,9
63,두정역효성해링턴플레이스,71.66,31
63,두정역효성해링턴플레이스,71.42,9
63,두정역효성해링턴플레이스,71.4,26
63,두정역효성해링턴플레이스,59.96,31
63,두정역효성해링턴플레이스,84.82,16
63,두정역효성해링턴플레이스,84.97,6
63,두정역효성해링턴플레이스,59.96,7
63,두정역효성해링턴플레이스,71.42,7
63,두정역효성해링턴플레이스,59.96,29
63,두정역효성해링턴플레이스,84.97,17
63,두정역효성해링턴플레이스,71.66,21
63,두정역효성해링턴플레이스,71.66,3
63,두정역효성해링턴플레이스,84.93,16
63,두정역효성해링턴플레이스,84.82,22
63,두정역효성해링턴플레이스,71.42,3
63,두정역효성해링턴플레이스,59.96,32
63,두정역효성해링턴플레이스,59.96,8
1479,두정하이빌1,27.36,2
1480,두정하이빌2,27.36,6
1480,두정하이빌2,43.2,5
1480,두정하이빌2,43.2,6
1480,두정하이빌2,24,6
1475,라사리아,20.88,8
1475,라사리아,34.99,4
1475,라사리아,20.88,6
1475,라사리아,20.88,4
1475,라사리아,20.88,3
1348,라온시티,23.43,8
1430,리베하임,18.62,3
1430,리베하임,23.4,6
1430,리베하임,23.4,5
1430,리베하임,18.62,6
1311,리찌하우스,22.23,8
1311,리찌하우스,22.23,5
1311,리찌하우스,22.23,4
1311,리찌하우스,22.23,9
1311,리찌하우스,20.88,5
1311,리찌하우스,20.88,4
1311,리찌하우스,22.23,7
1311,리찌하우스,20.88,9
1311,리찌하우스,27,7
1311,리찌하우스,20.88,8
1311,리찌하우스,27,5
1311,리찌하우스,20.88,6
1311,리찌하우스,27,4
1318,모던타워,23.75,6
1318,모던타워,23.75,2
1359,벨라지오,23.54,12
1359,벨라지오,21.86,12
1359,벨라지오,21.86,5
1359,벨라지오,22.43,11
1359,벨라지오,23.74,7
1359,벨라지오,21.86,4
1359,벨라지오,21.86,3
1359,벨라지오,22.43,8
1359,벨라지오,21.86,6
1359,벨라지오,22.43,12
1359,벨라지오,21.86,7
1359,벨라지오,22.43,9
606,부경파크빌,83.9919,14
606,부경파크빌,84.96055,9
606,부경파크빌,84.9605,3
606,부경파크빌,84.9605,5
606,부경파크빌,84.96055,13
606,부경파크빌,84.9605,4
606,부경파크빌,84.9605,7
606,부경파크빌,84.7373,7
606,부경파크빌,84.9605,13
606,부경파크빌,84.96055,12
606,부경파크빌,84.9605,6
606,부경파크빌,84.96055,15
606,부경파크빌,84.9605,12
606,부경파크빌,84.9605,9
606,부경파크빌,84.9605,11
606,부경파크빌,84.9605,1
606,부경파크빌,84.7373,5
606,부경파크빌,84.7373,3
606,부경파크빌,84.96055,7
606,부경파크빌,84.9605,2
606,부경파크빌,84.9605,8
606,부경파크빌,83.9919,13
606,부경파크빌,84.96055,11
1450,서울highvillⅠ,20.76,8
1450,서울highvillⅠ,20.76,9
1450,서울highvillⅠ,20.76,5
1450,서울highvillⅠ,34.59,5
665,서해그랑블,84.9333,10
665,서해그랑블,84.9333,1
665,서해그랑블,84.9333,12
665,서해그랑블,106.1115,4
665,서해그랑블,84.9333,11
665,서해그랑블,84.9333,3
665,서해그랑블,106.1115,5
665,서해그랑블,106.1115,1
665,서해그랑블,84.9333,2
665,서해그랑블,84.9333,13
665,서해그랑블,106.1115,8
665,서해그랑블,84.9333,15
665,서해그랑블,106.1115,2
665,서해그랑블,106.1115,7
1451,석성빌,22.36,3
1451,석성빌,26.93,5
1451,석성빌,22.995,4
1451,석성빌,22.995,3
603,세광엔리치빌2,84.9932,8
603,세광엔리치빌2,84.9932,14
603,세광엔리치빌2,106.1016,6
603,세광엔리치빌2,84.9932,10
603,세광엔리치빌2,106.1016,4
603,세광엔리치빌2,106.1016,8
603,세광엔리치빌2,84.9932,3
603,세광엔리치빌2,84.9932,11
603,세광엔리치빌2,84.9932,6
603,세광엔리치빌2,84.9932,13
603,세광엔리치빌2,84.9932,7
603,세광엔리치빌2,106.1016,14
603,세광엔리치빌2,84.9932,4
603,세광엔리치빌2,84.9932,9
603,세광엔리치빌2,84.9932,5
603,세광엔리치빌2,84.9932,2
603,세광엔리치빌2,84.9932,15
603,세광엔리치빌2,84.9932,12
605,세광엔리치빌3,84.9932,8
605,세광엔리치빌3,84.9932,3
605,세광엔리치빌3,84.9932,13
605,세광엔리치빌3,84.9932,7
605,세광엔리치빌3,106.1016,13
605,세광엔리치빌3,84.9932,5
605,세광엔리치빌3,84.9932,10
605,세광엔리치빌3,84.9932,12
605,세광엔리치빌3,106.1016,3
605,세광엔리치빌3,106.1016,6
605,세광엔리치빌3,106.1016,11
605,세광엔리치빌3,84.9932,2
605,세광엔리치빌3,84.9932,6
605,세광엔리치빌3,84.9932,11
605,세광엔리치빌3,84.9932,1
605,세광엔리치빌3,122.9935,1
605,세광엔리치빌3,84.9932,4
605,세광엔리치빌3,122.9935,13
605,세광엔리치빌3,84.9932,14
1408,세종타워빌,20.79,4
1408,세종타워빌,19.98,4
1408,세종타워빌,20.5,4
1408,세종타워빌,20.5,3
1408,세종타워빌,19.98,7
1408,세종타워빌,20.79,5
1449,센텀타워,83.89,6
1449,센텀타워,84.02,5
1473,스마트홈,20.1,3
1473,스마트홈,20.1,5
1473,스마트홈,18.095,2
1473,스마트홈,19.08,3
1473,스마트홈,20.1,4
1473,스마트홈,19.08,6
1473,스마트홈,19.08,5
1481,아델리아,49.08,7
1481,아델리아,47.43,8
1481,아델리아,49.08,5
1481,아델리아,47.43,6
1481,아델리아,48.964,8
1481,아델리아,49.08,8
1481,아델리아,47.353,5
1481,아델리아,47.807,6
1481,아델리아,49.633,5
1464,아크로텔천안두정,17.6,3
1464,아크로텔천안두정,17.6,7
1464,아크로텔천안두정,17.37,11
1464,아크로텔천안두정,17.37,6
1464,아크로텔천안두정,17.37,4
1464,아크로텔천안두정,19.6,4
1464,아크로텔천안두정,17.6,10
1464,아크로텔천안두정,17.37,8
1464,아크로텔천안두정,19.3,8
1464,아크로텔천안두정,17.6,5
1464,아크로텔천안두정,17.6,8
1464,아크로텔천안두정,19.6,8
1315,에프엠20,19.41,2
1315,에프엠20,19.4,7
1315,에프엠20,19.4,3
1315,에프엠20,19.4,8
1315,에프엠20,19.85,8
1315,에프엠20,19.4,6
1315,에프엠20,20.14,6
1315,에프엠20,20.14,7
1315,에프엠20,19.4,4
1315,에프엠20,19.41,4
1315,에프엠20,21.58,7
1315,에프엠20,19.41,5
1315,에프엠20,19.85,2
1315,에프엠20,19.4,9
1373,에프엠22,21.934,9
1373,에프엠22,21.934,5
1373,에프엠22,22.3342,4
1373,에프엠22,21.934,6
1373,에프엠22,21.934,4
1373,에프엠22,23.9564,4
1373,에프엠22,21.934,8
1373,에프엠22,22.251,9
1373,에프엠22,22.3342,10
1373,에프엠22,22.251,2
1373,에프엠22,22.251,3
1373,에프엠22,22.251,4
1373,에프엠22,21.934,2
1373,에프엠22,23.9564,6
1373,에프엠22,22.3342,3
1474,엠포리오,17.874,4
1474,엠포리오,17.5902,7
1477,예일하우스,20.88,7
1365,오렌지빌,15,3
1365,오렌지빌,15.67,2
1365,오렌지빌,15.67,6
1365,오렌지빌,15.67,3
1365,오렌지빌,15.67,5
1365,오렌지빌,15,4
1365,오렌지빌,15.25,3
1365,오렌지빌,15.67,4
1365,오렌지빌,15,6
1365,오렌지빌,15.25,6
1365,오렌지빌,15.25,5
1365,오렌지빌,15,2
1365,오렌지빌,15.25,2
1596,우남1차,84.9154,5
1596,우남1차,84.9154,9
1596,우남1차,84.9154,10
1596,우남1차,84.9154,11
1596,우남1차,84.9154,12
1596,우남1차,84.9154,14
1596,우남1차,84.9154,6
1596,우남1차,84.9154,1
1596,우남1차,84.9154,7
1596,우남1차,84.9154,15
1596,우남1차,84.9154,4
1607,우남2차,84.9154,12
1607,우남2차,84.9154,6
1607,우남2차,84.9154,13
1607,우남2차,84.9154,11
1607,우남2차,84.9154,10
1607,우남2차,84.9154,1
1607,우남2차,84.9154,5
1607,우남2차,84.9154,8
1607,우남2차,84.9154,2
1607,우남2차,84.9154,9
1864,우성,84.855,9
1864,우성,59.695,11
1864,우성,59.695,10
1864,우성,59.695,2
1864,우성,59.695,3
1864,우성,59.695,12
1864,우성,59.695,5
1864,우성,59.695,14
1864,우성,59.695,9
1864,우성,59.695,1
1864,우성,84.855,2
1864,우성,84.855,12
1864,우성,59.695,13
1864,우성,84.855,14
1864,우성,59.695,7
1864,우성,59.695,6
1864,우성,84.855,8
1864,우성,84.855,7
1864,우성,59.695,4
1864,우성,84.855,10
1864,우성,84.855,15
1864,우성,59.695,8
1864,우성,59.695,15
1864,우성,84.855,16
1864,우성,84.855,5
1864,우성,84.855,6
1864,우성,84.855,11
1864,우성,84.855,3
1864,우성,84.855,4
1864,우성,84.855,1
1221,이편한세상,84.967,5
1221,이편한세상,84.967,12
1221,이편한세상,84.967,3
1221,이편한세상,84.967,10
1221,이편한세상,101.944,11
1221,이편한세상,84.967,6
1221,이편한세상,84.967,2
1221,이편한세상,84.967,13
1221,이편한세상,84.967,15
1221,이편한세상,84.967,14
1221,이편한세상,84.967,7
1221,이편한세상,84.967,4
1221,이편한세상,101.944,10
2055,이편한세상-천안두정2차,84.7664,21
2055,이편한세상-천안두정2차,84.8801,8
2055,이편한세상-천안두정2차,84.8801,7
2055,이편한세상-천안두정2차,84.7664,17
2055,이편한세상-천안두정2차,84.8801,10
2055,이편한세상-천안두정2차,84.8801,16
2055,이편한세상-천안두정2차,84.8801,14
2055,이편한세상-천안두정2차,84.6564,7
2055,이편한세상-천안두정2차,84.8801,1
2055,이편한세상-천안두정2차,72.6915,14
2055,이편한세상-천안두정2차,84.6564,10
2055,이편한세상-천안두정2차,84.6564,17
2055,이편한세상-천안두정2차,72.6915,17
2055,이편한세상-천안두정2차,84.7664,19
2055,이편한세상-천안두정2차,84.8801,19
2055,이편한세상-천안두정2차,84.8801,4
2055,이편한세상-천안두정2차,84.7664,23
2055,이편한세상-천안두정2차,84.8801,13
2055,이편한세상-천안두정2차,84.7664,11
2055,이편한세상-천안두정2차,72.6915,2
2055,이편한세상-천안두정2차,84.8801,11
2055,이편한세상-천안두정2차,84.8801,15
2055,이편한세상-천안두정2차,72.6915,9
2055,이편한세상-천안두정2차,72.6915,11
2055,이편한세상-천안두정2차,84.7664,16
2055,이편한세상-천안두정2차,84.7664,15
2055,이편한세상-천안두정2차,72.6915,3
2055,이편한세상-천안두정2차,84.6564,4
2055,이편한세상-천안두정2차,84.8801,12
2055,이편한세상-천안두정2차,84.6564,13
2055,이편한세상-천안두정2차,84.7664,8
2055,이편한세상-천안두정2차,84.6564,23
2055,이편한세상-천안두정2차,72.6915,4
2055,이편한세상-천안두정2차,84.7664,3
2055,이편한세상-천안두정2차,84.7664,18
2055,이편한세상-천안두정2차,84.6564,22
2055,이편한세상-천안두정2차,72.6915,10
2055,이편한세상-천안두정2차,84.6564,8
2055,이편한세상-천안두정2차,84.8801,6
2055,이편한세상-천안두정2차,72.6915,18
2055,이편한세상-천안두정2차,84.6564,3
2055,이편한세상-천안두정2차,72.6915,19
2055,이편한세상-천안두정2차,84.8801,5
2055,이편한세상-천안두정2차,72.6915,7
2055,이편한세상-천안두정2차,84.6564,12
2055,이편한세상-천안두정2차,72.6915,15
2055,이편한세상-천안두정2차,72.6915,8
2055,이편한세상-천안두정2차,72.6915,13
2055,이편한세상-천안두정2차,84.7664,6
527,주공그린(8단지),59.97,8
527,주공그린(8단지),59.97,17
527,주공그린(8단지),59.97,4
527,주공그린(8단지),59.97,19
527,주공그린(8단지),49.96,4
527,주공그린(8단지),59.97,9
527,주공그린(8단지),59.97,11
527,주공그린(8단지),39.99,10
527,주공그린(8단지),59.97,14
527,주공그린(8단지),59.97,1
527,주공그린(8단지),59.97,3
527,주공그린(8단지),59.97,6
527,주공그린(8단지),59.97,7
527,주공그린(8단지),59.97,20
527,주공그린(8단지),59.97,13
527,주공그린(8단지),39.99,14
527,주공그린(8단지),39.99,11
527,주공그린(8단지),39.99,5
527,주공그린(8단지),59.97,18
527,주공그린(8단지),49.96,17
527,주공그린(8단지),49.96,12
527,주공그린(8단지),59.97,2
527,주공그린(8단지),39.99,13
527,주공그린(8단지),39.99,12
527,주공그린(8단지),59.97,16
527,주공그린(8단지),39.99,7
527,주공그린(8단지),39.99,3
527,주공그린(8단지),59.97,12
527,주공그린(8단지),59.97,10
527,주공그린(8단지),39.99,15
527,주공그린(8단지),39.99,4
527,주공그린(8단지),49.96,1
527,주공그린(8단지),39.99,9
527,주공그린(8단지),39.99,2
527,주공그린(8단지),59.97,5
527,주공그린(8단지),49.96,18
527,주공그린(8단지),39.99,1
527,주공그린(8단지),49.96,3
527,주공그린(8단지),49.96,6
527,주공그린(8단지),59.97,15
581,천안두정엘에이치1단지,16.85,6
1293,천안펜타폴리스2차,19.47,11
1293,천안펜타폴리스2차,20.57,11
1293,천안펜타폴리스2차,20.57,9
1293,천안펜타폴리스2차,20.57,12
1293,천안펜타폴리스2차,19.47,8
1293,천안펜타폴리스2차,18.11,9
1293,천안펜타폴리스2차,23.21,3
1293,천안펜타폴리스2차,19.47,4
1293,천안펜타폴리스2차,19.47,12
1293,천안펜타폴리스2차,19.47,6
1293,천안펜타폴리스2차,18.11,10
1293,천안펜타폴리스2차,18.11,4
1293,천안펜타폴리스2차,23.21,8
1293,천안펜타폴리스2차,19.47,7
1293,천안펜타폴리스2차,18.12,3
1293,천안펜타폴리스2차,20.57,8
1293,천안펜타폴리스2차,18.11,3
1293,천안펜타폴리스2차,19.47,9
1293,천안펜타폴리스2차,29.82,11
1293,천안펜타폴리스2차,18.11,12
1293,천안펜타폴리스2차,21.16,4
1293,천안펜타폴리스2차,19.47,5
1293,천안펜타폴리스2차,23.21,4
1293,천안펜타폴리스2차,29.82,5
1293,천안펜타폴리스2차,18.11,7
1293,천안펜타폴리스2차,29.82,12
1293,천안펜타폴리스2차,29.82,7
1293,천안펜타폴리스2차,23.21,5
1293,천안펜타폴리스2차,23.21,11
1293,천안펜타폴리스2차,18.11,8
1293,천안펜타폴리스2차,18.11,11
1293,천안펜타폴리스2차,23.21,7
1293,천안펜타폴리스2차,23.21,9
1293,천안펜타폴리스2차,19.47,10
1303,카리브힐타운1,21.17,5
1310,카사보니따,22.99,5
1310,카사보니따,23.595,2
1310,카사보니따,22.99,3
1310,카사보니따,22.99,4
1459,코스모빌1,29.6,7
1459,코스모빌1,35.61,4
1478,팔라디움,19.916,6
