읍면동,번지,본번,부번,단지명,매매전월세구분,전용면적(㎡),계약년월,계약일,거래금액(만원),월세,층,건축년도,해제사유발생일,거래유형
두정동,1478,1478,0000,팔라디움,월세,18.892,6,19,"         1,500",            19,3,2013,,중개거래
두정동,1000,1000,0000,한성스위트빌,월세,71.0431,6,19,"         1,000",            70,2,2002,,중개거래
두정동,63-6,0063,0006,두정역효성해링턴플레이스,매매,84.93,6,2,"        53,300",0,27,2020,,중개거래
두정동,63-6,0063,0006,두정역효성해링턴플레이스,전세,51.92,6,2,"        21,000",             0,29,2020,,중개거래
두정동,63-6,0063,0006,두정역효성해링턴플레이스,전세,59.92,6,2,"        18,500",             0,25,2020,,중개거래
두정동,63-6,0063,0006,두정역효성해링턴플레이스,전세,51.92,6,2,"        18,300",             0,32,2020,,중개거래
두정동,63-6,0063,0006,두정역효성해링턴플레이스,전세,59.86,6,2,"        18,300",             0,4,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,84.92,6,2,"        11,200",            32,19,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,84.92,6,2,"        11,200",            21,2,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,2,"        10,400",            28,13,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,2,"        10,400",            28,19,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,2,"        10,400",            19,6,2020,,직거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,2,"        10,400",            28,3,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,84.92,6,2,"         9,000",            38,16,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,2,"         9,000",            23,5,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,2,"         9,000",            23,17,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,2,"         9,000",            33,17,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,2,"         8,800",            15,8,2020,,직거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,2,"         8,800",            15,5,2020,,직거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,2,"         8,400",            34,12,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,2,"         6,300",            40,5,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,2,"         6,300",            40,16,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,2,"         5,400",            33,19,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,2,"         5,400",            33,17,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,2,"         5,400",            33,22,2020,,중개거래
두정동,63-6,0063,0006,두정역효성해링턴플레이스,월세,59.86,6,2,"         4,000",            80,4,2020,,중개거래
두정동,1315,1315,0000,에프엠20,전세,19.4,6,2,"         3,900",             0,6,2013,,중개거래
두정동,1449,1449,0000,센텀타워,월세,83.89,6,2,"         1,000",            94,6,2016,,중개거래
두정동,525-1,0525,0001,대우그린,월세,33.6,6,2,           500,            45,16,1996,,중개거래
두정동,605,0605,0000,세광엔리치빌3,매매,122.9935,6,20,"        36,000",0,1,2003,,중개거래
두정동,63-6,0063,0006,두정역효성해링턴플레이스,전세,59.86,6,20,"        18,900",             0,2,2020,,중개거래
두정동,526-1,0526,0001,극동늘푸른,전세,59.91,6,20,"        18,500",             0,4,1996,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,84.92,6,20,"        11,200",            32,9,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,20,"        10,400",            28,12,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,20,"        10,400",            28,15,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,20,"        10,400",            19,2,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,20,"        10,400",            19,3,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,20,"        10,400",            19,21,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,20,"         9,000",            23,20,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,20,"         8,800",            15,17,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,20,"         8,800",            15,8,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,20,"         8,800",            15,23,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,20,"         7,200",            28,17,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,20,"         7,200",            28,20,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,84.92,6,20,"         6,800",            44,19,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,20,"         6,300",            30,10,2020,,중개거래
두정동,63-6,0063,0006,두정역효성해링턴플레이스,월세,59.92,6,20,"         2,000",           100,26,2020,,중개거래
두정동,1377,1377,0000,프라지움9차,월세,49.9631,6,20,"         1,000",            80,6,2017,,중개거래
두정동,1311,1311,0000,리찌하우스,월세,20.88,6,20,           500,            42,6,2013,,중개거래
두정동,63-6,0063,0006,두정역효성해링턴플레이스,전세,51.87,6,21,"        21,000",             0,3,2020,,중개거래
두정동,1864,1864,0000,우성,전세,59.695,6,21,"        17,000",             0,10,1996,,중개거래
두정동,1864,1864,0000,우성,전세,59.695,6,21,"        17,000",             0,8,1996,,중개거래
두정동,526-1,0526,0001,극동늘푸른,전세,59.91,6,21,"        13,000",             0,15,1996,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,21,"        10,400",            28,8,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,21,"        10,400",            19,14,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,21,"        10,400",            28,10,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,21,"        10,400",            28,2,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,21,"        10,400",            28,22,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,21,"        10,400",            19,6,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,21,"         9,000",            23,9,2020,,직거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,21,"         9,000",            23,11,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,21,"         8,800",            15,12,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,21,"         8,800",            15,21,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,21,"         8,800",            15,2,2020,,중개거래
두정동,1450,1450,0000,서울highvillⅠ,전세,34.59,6,21,"         7,000",             0,5,2013,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,84.92,6,21,"         6,800",            33,1,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,21,"         5,400",            33,8,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,21,"         5,400",            33,12,2020,,중개거래
두정동,1486,1486,0000,두정미소마을,매매,17,6,21,"         5,000",0,7,2012,,중개거래
두정동,1466,1466,0000,두정역펜타폴리스,전세,20.255,6,21,"         4,500",             0,3,2013,,중개거래
두정동,2045,2045,0000,두정역이안더센트럴,매매,84.975,6,22,"        37,700",0,23,2011,,중개거래
두정동,2037,2037,0000,두정역푸르지오,매매,75.516,6,22,"        33,800",0,3,2009,,중개거래
두정동,525-1,0525,0001,대우그린,전세,84.95,6,22,"        22,000",             0,23,1996,,중개거래
두정동,2037,2037,0000,두정역푸르지오,전세,75.516,6,22,"        21,525",             0,4,2009,,중개거래
두정동,1864,1864,0000,우성,매매,84.855,6,22,"        19,000",0,16,1996,,중개거래
두정동,63-6,0063,0006,두정역효성해링턴플레이스,전세,59.92,6,22,"        16,800",             0,29,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,22,"        10,400",            28,14,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,22,"        10,400",            19,15,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,22,"        10,400",            28,2,2020,,직거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,22,"        10,400",            19,4,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,22,"         9,000",            23,2,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,22,"         9,000",            23,2,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,22,"         9,000",            23,9,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,22,"         9,000",            23,19,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,22,"         8,800",            15,18,2020,,중개거래
두정동,2063,2063,0000,e편한세상두정3차,월세,59.9941,6,22,"         8,144",            11,3,2017,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,22,"         5,400",            33,11,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,22,"         5,400",            33,16,2020,,중개거래
두정동,2068,2068,0000,한화포레나천안두정,월세,84.9305,6,22,"         4,000",           150,15,2022,,중개거래
두정동,1373,1373,0000,에프엠22,월세,22.251,6,22,"         2,000",            17,3,2015,,중개거래
두정동,606,0606,0000,부경파크빌,월세,84.9605,6,22,"         2,000",            80,4,2003,,중개거래
두정동,63-6,0063,0006,두정역효성해링턴플레이스,월세,59.92,6,22,"         1,000",           110,10,2020,,중개거래
두정동,1315,1315,0000,에프엠20,월세,20.14,6,22,           100,            28,6,2013,,중개거래
두정동,2068,2068,0000,한화포레나천안두정,전세,76.7079,6,23,"        24,500",             0,8,2022,,중개거래
두정동,2068,2068,0000,한화포레나천안두정,전세,76.7079,6,23,"        24,500",             0,8,2022,,중개거래
두정동,603,0603,0000,세광엔리치빌2,전세,84.9932,6,23,"        24,000",             0,11,2003,,중개거래
두정동,603,0603,0000,세광엔리치빌2,전세,84.9932,6,23,"        24,000",             0,11,2003,,직거래
두정동,1864,1864,0000,우성,매매,59.695,6,23,"        18,000",0,8,1996,,중개거래
두정동,527,0527,0000,주공그린(8단지),매매,59.97,6,23,"        17,500",0,14,1996,,중개거래
두정동,1864,1864,0000,우성,전세,59.695,6,23,"        17,000",             0,13,1996,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,23,"        10,400",            28,7,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,23,"        10,400",            28,7,2020,,직거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,23,"        10,400",            28,14,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,23,"        10,400",            28,6,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,23,"         9,000",            23,4,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,23,"         9,000",            23,13,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,23,"         8,800",            15,13,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,23,"         8,400",            24,15,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,74.9633,6,23,"         6,300",            40,2,2020,,중개거래
두정동,399-1,0399,0001,두정역범양레우스알파,월세,59.9857,6,23,"         5,400",            31,22,2020,,중개거래
두정동,1283,1283,0000,프라지움,월세,20.541,6,23,"         3,000",            15,10,2013,,직거래
두정동,63-6,0063,0006,두정역효성해링턴플레이스,월세,59.92,6,23,"         2,000",           100,17,2020,,중개거래
두정동,2045,2045,0000,두정역이안더센트럴,매매,84.925,6,24,"        31,000",0,1,2011,,중개거래
두정동,2035,2035,0000,한성필하우스3차,전세,84.9165,6,24,"        30,000",             0,9,2004,,중개거래
