address,name,deal,area,month,day,acount,rent,floor,property
1289,주공7단지3차,매매,59.85,4,11,15000,0,14,
1289,주공7단지3차,매매,59.85,4,16,15000,0,15,
1289,주공7단지3차,매매,59.85,4,19,16000,0,7,
1289,주공7단지3차,매매,59.85,4,2,15200,0,7,
1289,주공7단지3차,매매,59.85,4,2,14500,0,5,
1289,주공7단지3차,매매,59.85,4,22,13000,0,10,
1289,주공7단지3차,매매,59.85,4,23,15000,0,8,
1289,주공7단지3차,매매,59.85,4,23,14400,0,3,
1289,주공7단지3차,매매,59.85,4,26,13200,0,3,
1289,주공7단지3차,매매,59.85,4,27,14700,0,3,
1289,주공7단지3차,매매,59.85,4,27,14000,0,12,
1289,주공7단지3차,매매,59.85,4,28,14300,0,10,
1289,주공7단지3차,매매,59.85,4,4,14500,0,14,
1289,주공7단지3차,매매,59.85,4,5,15600,0,7,
1289,주공7단지3차,매매,59.85,4,5,15600,0,7,
1289,주공7단지3차,매매,59.85,4,5,15300,0,5,
1289,주공7단지3차,매매,59.85,4,9,16900,0,4,
1289,주공7단지3차,매매,59.85,4,9,13400,0,5,
1289,주공7단지3차,매매,59.85,5,14,15000,0,14,
1289,주공7단지3차,매매,59.85,5,17,14800,0,13,
1289,주공7단지3차,매매,59.85,5,17,13500,0,2,
1289,주공7단지3차,매매,59.85,5,26,14800,0,8,
1289,주공7단지3차,매매,39.9,5,27,9000,0,8,
1289,주공7단지3차,매매,59.85,5,30,14500,0,4,
1289,주공7단지3차,매매,59.85,5,31,15500,0,12,
1289,주공7단지3차,매매,59.85,6,8,14800,0,3,
1289,주공7단지3차,매매,59.85,7,15,14000,0,6,
1289,주공7단지3차,매매,59.85,8,11,14550,0,6,
1289,주공7단지3차,매매,59.85,8,15,14450,0,15,
1289,주공7단지3차,매매,59.85,8,18,14500,0,9,
1289,주공7단지3차,매매,59.85,8,25,13000,0,5,
1289,주공7단지3차,매매,59.85,9,16,15000,0,4,
1289,주공7단지3차,매매,59.85,9,23,14500,0,4,
1289,주공7단지3차,매매,59.85,9,7,13450,0,1,
1289,주공7단지3차,매매,59.85,10,12,15000,0,14,
1289,주공7단지3차,매매,59.85,10,20,12500,0,3,
1914,주공9,매매,39.69,1,10,11700,0,13,
1914,주공9,매매,49.77,1,15,15000,0,11,
1914,주공9,매매,49.77,1,15,15000,0,14,
1914,주공9,매매,49.77,1,15,13800,0,1,
1914,주공9,매매,49.77,1,18,13000,0,1,
1914,주공9,매매,39.69,1,19,11100,0,9,
1914,주공9,매매,49.77,1,22,14000,0,4,
1914,주공9,매매,39.69,1,22,10900,0,14,
1914,주공9,매매,49.77,1,24,14000,0,15,
1914,주공9,매매,39.69,1,24,9500,0,1,
1914,주공9,매매,49.77,1,27,14300,0,14,
1914,주공9,매매,49.77,2,12,15000,0,7,
1914,주공9,매매,39.69,2,12,10800,0,2,
1914,주공9,매매,39.69,2,12,10400,0,3,
1914,주공9,매매,59.71,2,13,17500,0,4,
1914,주공9,매매,39.69,2,24,10600,0,14,
1914,주공9,매매,49.77,2,26,14000,0,15,
1914,주공9,매매,39.69,2,26,11800,0,13,
1914,주공9,매매,39.69,2,3,11000,0,8,
1914,주공9,매매,39.69,2,3,10800,0,5,
1914,주공9,매매,39.69,2,5,11000,0,4,
1914,주공9,매매,49.77,3,11,15000,0,5,
1914,주공9,매매,39.69,3,11,9500,0,15,
1914,주공9,매매,49.77,3,15,15000,0,13,
1914,주공9,매매,49.77,3,15,14000,0,10,
1914,주공9,매매,59.71,3,18,18600,0,11,
1914,주공9,매매,39.69,3,18,9400,0,1,
1914,주공9,매매,59.71,3,19,18000,0,6,
1914,주공9,매매,39.69,3,19,10900,0,10,
1914,주공9,매매,49.77,3,21,15200,0,5,
1914,주공9,매매,49.77,3,21,15200,0,5,
1914,주공9,매매,49.77,3,21,14950,0,12,
1914,주공9,매매,49.77,3,22,15000,0,9,
1914,주공9,매매,49.77,3,28,14700,0,10,
1914,주공9,매매,49.77,3,3,15900,0,15,
1914,주공9,매매,39.69,3,4,11000,0,7,
1914,주공9,매매,39.69,3,4,10500,0,10,
1914,주공9,매매,39.69,4,1,10500,0,8,
1914,주공9,매매,49.77,4,12,15500,0,9,
1914,주공9,매매,49.77,4,13,15700,0,13,
1914,주공9,매매,49.77,4,15,15000,0,8,
1914,주공9,매매,39.69,4,15,11300,0,3,
1914,주공9,매매,59.71,4,17,17000,0,3,
1914,주공9,매매,49.77,4,19,15300,0,13,
1914,주공9,매매,39.69,4,2,10500,0,11,
1914,주공9,매매,59.71,4,22,19800,0,4,
1914,주공9,매매,39.69,4,22,10300,0,11,
1914,주공9,매매,49.77,4,23,15100,0,6,
1914,주공9,매매,49.77,4,29,14950,0,8,
1914,주공9,매매,39.69,4,29,10750,0,7,
1914,주공9,매매,39.69,4,29,9800,0,1,
1914,주공9,매매,39.69,4,3,11500,0,7,
1914,주공9,매매,49.77,4,30,14600,0,5,
1914,주공9,매매,59.71,4,4,18770,0,13,
1914,주공9,매매,59.71,4,8,18900,0,11,
1914,주공9,매매,49.77,4,9,14500,0,3,
1914,주공9,매매,39.69,4,9,11000,0,9,
1914,주공9,매매,39.69,4,9,10900,0,12,
1914,주공9,매매,49.77,5,12,15000,0,12,
1914,주공9,매매,49.77,5,13,14700,0,8,
1914,주공9,매매,39.69,5,22,10600,0,15,
1914,주공9,매매,39.69,5,22,10600,0,4,
1914,주공9,매매,49.77,5,25,14000,0,12,
1914,주공9,매매,49.77,5,27,15000,0,10,
1914,주공9,매매,49.77,5,27,14000,0,4,
1914,주공9,매매,49.77,5,28,14500,0,3,
1914,주공9,매매,39.69,5,28,10300,0,11,
1914,주공9,매매,39.69,5,29,11000,0,7,
1914,주공9,매매,49.77,5,30,14700,0,15,
1914,주공9,매매,49.77,5,30,14300,0,15,
1914,주공9,매매,49.77,5,4,13800,0,1,
1914,주공9,매매,39.69,5,4,9000,0,4,
1914,주공9,매매,39.69,5,4,9000,0,15,
1914,주공9,매매,39.69,5,9,11500,0,9,
1914,주공9,매매,49.77,6,10,13800,0,4,
1914,주공9,매매,49.77,6,14,15500,0,3,
1914,주공9,매매,39.69,6,18,10000,0,15,
1914,주공9,매매,49.77,6,23,14700,0,15,
1914,주공9,매매,39.69,6,8,11450,0,6,
1914,주공9,매매,49.77,6,9,13500,0,1,
1914,주공9,매매,49.77,7,14,13600,0,3,
1914,주공9,매매,39.69,7,25,10500,0,14,
1914,주공9,매매,49.77,7,29,14700,0,8,
1914,주공9,매매,49.77,7,29,13500,0,5,
1914,주공9,매매,49.77,7,4,14800,0,13,
1914,주공9,매매,49.77,7,4,14800,0,13,
1914,주공9,매매,39.69,8,15,10700,0,5,
1914,주공9,매매,49.77,8,16,15500,0,11,
1914,주공9,매매,49.77,8,18,14200,0,13,
1914,주공9,매매,49.77,8,2,14000,0,6,
1914,주공9,매매,39.69,8,24,10750,0,7,
1914,주공9,매매,39.69,8,4,11300,0,11,
1914,주공9,매매,49.77,9,15,12000,0,14,
1914,주공9,매매,49.77,9,16,14100,0,2,
1914,주공9,매매,39.69,9,16,9900,0,1,
1914,주공9,매매,49.77,9,17,13200,0,3,
1914,주공9,매매,49.77,9,3,13400,0,3,
1914,주공9,매매,39.69,10,7,10250,0,12,
2134,천안쌍용역코오롱하늘채,매매,84.97,2,26,46500,0,4,
2134,천안쌍용역코오롱하늘채,매매,70.87,2,27,38500,0,11,
2134,천안쌍용역코오롱하늘채,매매,59.93,3,12,30000,0,11,
2134,천안쌍용역코오롱하늘채,매매,59.93,3,21,32900,0,8,
2134,천안쌍용역코오롱하늘채,매매,59.93,4,14,29500,0,2,
2134,천안쌍용역코오롱하늘채,매매,70.87,5,17,37000,0,11,
2134,천안쌍용역코오롱하늘채,매매,70.87,5,25,37000,0,22,
2134,천안쌍용역코오롱하늘채,매매,59.93,6,29,34000,0,22,
2134,천안쌍용역코오롱하늘채,매매,59.93,6,4,34000,0,22,
2134,천안쌍용역코오롱하늘채,매매,59.93,6,4,34000,0,20,
2100,파크밸리동일하이빌,매매,204.382,1,27,95000,0,17,
2100,파크밸리동일하이빌,매매,243.122,1,28,118000,0,17,
2100,파크밸리동일하이빌,매매,137.831,2,22,85000,0,2,
2100,파크밸리동일하이빌,매매,236.311,2,22,80000,0,5,
2100,파크밸리동일하이빌,매매,236.311,2,5,104000,0,8,
2100,파크밸리동일하이빌,매매,236.311,2,5,104000,0,8,
2100,파크밸리동일하이빌,매매,204.382,3,29,67000,0,8,
2100,파크밸리동일하이빌,매매,172.569,4,1,57000,0,15,
2100,파크밸리동일하이빌,매매,106.852,4,10,64700,0,3,
2100,파크밸리동일하이빌,매매,236.311,4,28,117000,0,11,
2100,파크밸리동일하이빌,매매,172.569,4,6,79000,0,2,
2100,파크밸리동일하이빌,매매,84.971,5,21,47900,0,1,
2100,파크밸리동일하이빌,매매,172.569,5,28,82500,0,18,
2100,파크밸리동일하이빌,매매,84.994,6,1,46750,0,10,
2100,파크밸리동일하이빌,매매,204.382,10,27,84000,0,1,
2100,파크밸리동일하이빌,매매,204.382,10,7,93000,0,9,
2100,파크밸리동일하이빌,매매,204.382,10,8,93000,0,9,
565,한라동백,매매,59.76,1,19,17200,0,10,
565,한라동백,매매,59.76,1,7,17000,0,1,
565,한라동백,매매,59.76,3,17,17000,0,11,
565,한라동백,매매,59.76,3,19,17400,0,5,
565,한라동백,매매,59.76,3,19,16500,0,8,
565,한라동백,매매,59.76,3,22,16800,0,8,
565,한라동백,매매,59.76,3,26,17450,0,3,
565,한라동백,매매,59.76,3,26,17400,0,7,
565,한라동백,매매,59.76,3,30,16000,0,3,
565,한라동백,매매,59.76,4,11,17000,0,2,
565,한라동백,매매,59.76,4,11,16000,0,13,
565,한라동백,매매,59.76,4,14,18000,0,8,
565,한라동백,매매,59.76,4,14,16000,0,17,
565,한라동백,매매,59.76,4,15,15000,0,3,
565,한라동백,매매,59.76,4,17,17500,0,12,
565,한라동백,매매,59.76,4,18,16700,0,12,
565,한라동백,매매,59.76,4,19,16500,0,10,
565,한라동백,매매,59.76,4,20,17200,0,9,
565,한라동백,매매,59.76,4,20,17000,0,3,
565,한라동백,매매,59.76,4,20,16200,0,5,
565,한라동백,매매,59.76,5,18,17000,0,9,
565,한라동백,매매,59.76,5,25,16500,0,5,
565,한라동백,매매,59.76,7,4,16000,0,10,
565,한라동백,매매,59.76,7,6,15500,0,12,
565,한라동백,매매,59.76,8,26,16500,0,13,
565,한라동백,매매,59.76,9,22,15000,0,3,
565,한라동백,매매,59.76,10,1,15500,0,17,
1363-1,해누리선경,매매,84.972,1,11,21500,0,11,
1363-1,해누리선경,매매,84.972,1,25,21000,0,5,
1363-1,해누리선경,매매,59.796,1,3,20700,0,10,
1363-1,해누리선경,매매,59.796,1,6,19400,0,2,
1363-1,해누리선경,매매,59.796,1,8,19000,0,12,
1363-1,해누리선경,매매,84.972,2,21,23500,0,10,
1363-1,해누리선경,매매,59.796,2,5,19200,0,5,
1363-1,해누리선경,매매,59.796,3,28,19900,0,12,
1363-1,해누리선경,매매,59.796,4,13,17200,0,8,
1363-1,해누리선경,매매,84.972,4,16,21850,0,11,
1363-1,해누리선경,매매,59.796,4,16,21000,0,10,
1363-1,해누리선경,매매,59.796,4,20,17600,0,6,
1363-1,해누리선경,매매,59.796,4,21,17300,0,1,
1363-1,해누리선경,매매,59.796,4,25,18000,0,24,
1363-1,해누리선경,매매,59.796,4,27,22000,0,19,
1363-1,해누리선경,매매,84.972,4,8,18000,0,2,
1363-1,해누리선경,매매,59.796,4,9,21000,0,10,
1363-1,해누리선경,매매,84.972,5,13,23000,0,17,
1363-1,해누리선경,매매,59.796,5,19,16800,0,8,
1363-1,해누리선경,매매,84.972,6,11,22700,0,5,
1363-1,해누리선경,매매,84.972,6,16,15500,0,3,
1363-1,해누리선경,매매,59.796,9,22,14500,0,6,
1363-1,해누리선경,매매,84.972,9,26,19500,0,8,
1363-1,해누리선경,매매,59.796,10,21,16000,0,6,
389-3,현대1,매매,84.945,1,11,17700,0,7,
389-3,현대1,매매,84.945,2,18,17800,0,5,
389-3,현대1,매매,71.175,3,21,17500,0,8,
389-3,현대1,매매,71.175,3,28,16700,0,10,
389-3,현대1,매매,84.945,3,4,20000,0,9,
389-3,현대1,매매,84.945,4,16,17000,0,11,
389-3,현대1,매매,84.945,4,22,18000,0,1,
389-3,현대1,매매,84.945,5,12,17000,0,4,
389-3,현대1,매매,84.945,5,12,17000,0,4,
389-3,현대1,매매,84.945,5,12,13000,0,1,
389-3,현대1,매매,84.945,5,12,13000,0,1,
389-3,현대1,매매,84.945,6,30,16500,0,1,
389-3,현대1,매매,71.175,7,22,15500,0,2,
389-3,현대1,매매,71.175,9,27,11300,0,1,
388-2,현대3,매매,59.4,1,23,16000,0,12,
388-2,현대3,매매,59.4,1,23,16000,0,12,
388-2,현대3,매매,59.4,2,11,16000,0,8,
388-2,현대3,매매,59.4,2,19,15700,0,10,
388-2,현대3,매매,59.4,3,22,18000,0,13,
388-2,현대3,매매,59.4,3,28,16000,0,4,
388-2,현대3,매매,84.45,4,27,19000,0,12,
388-2,현대3,매매,59.61,5,21,16600,0,16,
388-2,현대3,매매,59.61,5,23,15700,0,2,
388-2,현대3,매매,84.45,6,6,21000,0,9,
388-2,현대3,매매,59.4,7,25,16800,0,5,
388-2,현대3,매매,59.4,8,11,15000,0,15,
388-2,현대3,매매,59.4,10,13,17000,0,8,
2045,현대6차1단지,매매,84.718,1,14,34750,0,13,
2045,현대6차1단지,매매,84.718,1,6,32000,0,1,
2045,현대6차1단지,매매,84.718,1,7,29000,0,12,
2045,현대6차1단지,매매,107.347,2,12,39000,0,7,
2045,현대6차1단지,매매,123.586,2,3,39800,0,3,
2045,현대6차1단지,매매,84.718,3,19,33000,0,13,
2045,현대6차1단지,매매,84.718,4,19,34800,0,5,
2045,현대6차1단지,매매,59.367,4,21,24400,0,6,
2045,현대6차1단지,매매,84.718,4,23,37400,0,11,
2045,현대6차1단지,매매,84.718,4,28,33000,0,4,
2045,현대6차1단지,매매,84.718,4,9,34000,0,3,
2045,현대6차1단지,매매,84.718,5,13,33800,0,9,
2045,현대6차1단지,매매,59.367,6,13,25000,0,8,
2045,현대6차1단지,매매,107.347,6,3,37400,0,13,
2045,현대6차1단지,매매,107.347,8,22,39000,0,13,
2045,현대6차1단지,매매,107.347,8,22,39000,0,13,
2045,현대6차1단지,매매,84.718,8,9,31800,0,6,
2045,현대6차1단지,매매,84.718,9,17,30000,0,5,
2041,현대6차2단지,매매,84.718,3,19,30200,0,7,
2041,현대6차2단지,매매,84.718,3,30,31500,0,9,
2041,현대6차2단지,매매,84.718,4,11,30500,0,14,
2041,현대6차2단지,매매,84.718,4,5,30500,0,9,
2041,현대6차2단지,매매,84.718,5,13,31250,0,10,
2041,현대6차2단지,매매,84.718,5,16,31000,0,11,
2041,현대6차2단지,매매,84.718,7,27,28000,0,15,
2041,현대6차2단지,매매,84.718,10,17,26000,0,7,
173,신동아파밀리에,매매,84.9816,1,21,30000,0,8,
173,신동아파밀리에,매매,84.9816,1,27,26950,0,5,
173,신동아파밀리에,매매,84.9816,1,7,32000,0,9,
173,신동아파밀리에,매매,84.9816,2,19,24900,0,1,
173,신동아파밀리에,매매,109.222,3,10,39000,0,13,
173,신동아파밀리에,매매,84.9816,3,20,30000,0,9,
173,신동아파밀리에,매매,84.9816,3,4,28500,0,5,
173,신동아파밀리에,매매,84.9816,5,2,30300,0,9,
173,신동아파밀리에,매매,84.9816,5,4,27000,0,3,
173,신동아파밀리에,매매,109.222,6,17,36000,0,10,
173,신동아파밀리에,매매,84.9816,6,8,31500,0,10,
173,신동아파밀리에,매매,84.9816,8,2,31000,0,13,
173,신동아파밀리에,매매,109.222,10,11,37000,0,12,
173,신동아파밀리에,매매,84.9816,10,17,26000,0,5,
173,신동아파밀리에,매매,84.9816,10,22,27000,0,8,
100-2,천안신성미소시티,매매,40.43,3,1,8900,0,6,
186,천안역사동아라이크텐,매매,84.9864,1,8,58000,0,39,
186,천안역사동아라이크텐,매매,84.9864,4,15,54000,0,33,
186,천안역사동아라이크텐,매매,84.8895,5,28,45000,0,9,
186,천안역사동아라이크텐,매매,84.9433,5,4,51000,0,7,
186,천안역사동아라이크텐,매매,84.9864,7,2,52000,0,22,
186,천안역사동아라이크텐,매매,84.9864,8,13,49700,0,39,
186,천안역사동아라이크텐,매매,84.9864,8,31,41000,0,22,
186,천안역사동아라이크텐,매매,84.9864,9,20,51000,0,38,
186,천안역사동아라이크텐,매매,84.8895,10,26,43400,0,46,
186,천안역사동아라이크텐,매매,65.4418,10,8,32000,0,30,
86,주성레이크빌,매매,49.9088,1,20,5050,0,5,
86,주성레이크빌,매매,49.9088,2,9,4700,0,1,
86,주성레이크빌,매매,49.9088,3,10,5600,0,1,
86,주성레이크빌,매매,30.2257,3,17,3000,0,1,
86,주성레이크빌,매매,30.2257,3,19,3300,0,1,
86,주성레이크빌,매매,49.9088,3,21,4500,0,5,
86,주성레이크빌,매매,49.9088,3,25,4900,0,5,
86,주성레이크빌,매매,49.9088,3,7,4400,0,5,
86,주성레이크빌,매매,49.9088,4,15,5000,0,4,
86,주성레이크빌,매매,49.9088,5,2,5000,0,3,
86,주성레이크빌,매매,30.2257,5,27,3500,0,2,
86,주성레이크빌,매매,49.9088,5,9,5450,0,4,
86,주성레이크빌,매매,30.2257,6,7,4000,0,2,
86,주성레이크빌,매매,49.9088,9,15,4000,0,3,
86,주성레이크빌,매매,49.9088,9,15,4000,0,3,
86,주성레이크빌,매매,49.9088,10,11,4900,0,5,
341-1,한성,매매,54.272,1,10,7000,0,5,
341-1,한성,매매,39.512,1,12,3600,0,2,
341-1,한성,매매,54.272,1,18,5500,0,2,
341-1,한성,매매,54.272,1,18,5000,0,1,
341-1,한성,매매,39.512,1,20,4200,0,5,
341-1,한성,매매,39.512,1,20,4200,0,4,
341-1,한성,매매,59.764,2,19,6000,0,1,
341-1,한성,매매,39.512,2,21,3800,0,1,
341-1,한성,매매,59.764,2,28,7500,0,5,
341-1,한성,매매,39.512,2,3,4400,0,5,
341-1,한성,매매,54.272,2,6,6870,0,4,
341-1,한성,매매,39.512,2,7,3800,0,2,
341-1,한성,매매,39.512,2,7,3800,0,2,
341-1,한성,매매,59.764,3,14,8000,0,5,
341-1,한성,매매,59.764,3,19,6800,0,2,
341-1,한성,매매,59.764,3,2,8000,0,4,
341-1,한성,매매,39.512,3,20,4000,0,1,
341-1,한성,매매,59.764,3,21,7500,0,3,
341-1,한성,매매,39.512,3,4,3500,0,4,
341-1,한성,매매,39.512,3,4,3500,0,3,
341-1,한성,매매,39.512,3,8,4500,0,1,
341-1,한성,매매,54.272,4,2,6900,0,3,
341-1,한성,매매,39.512,4,29,4400,0,4,
341-1,한성,매매,39.512,4,29,3500,0,3,
341-1,한성,매매,39.512,4,5,4800,0,3,
341-1,한성,매매,39.512,4,9,5000,0,4,
341-1,한성,매매,54.272,5,12,7600,0,2,
341-1,한성,매매,54.272,5,12,7100,0,2,
341-1,한성,매매,39.512,5,13,5200,0,3,
341-1,한성,매매,39.512,5,18,4390,0,1,
341-1,한성,매매,39.512,5,22,4150,0,3,
341-1,한성,매매,39.512,5,23,4000,0,3,
341-1,한성,매매,39.512,5,30,4200,0,1,
341-1,한성,매매,39.512,5,30,4200,0,2,
341-1,한성,매매,54.272,5,6,6900,0,4,
341-1,한성,매매,39.512,6,10,5000,0,1,
341-1,한성,매매,39.512,6,10,4500,0,1,
341-1,한성,매매,39.512,6,17,4100,0,3,
341-1,한성,매매,39.512,6,17,4000,0,2,
341-1,한성,매매,39.512,6,17,4000,0,3,
341-1,한성,매매,54.272,6,2,6000,0,1,
341-1,한성,매매,59.764,6,27,7400,0,5,
341-1,한성,매매,39.512,6,7,4900,0,4,
341-1,한성,매매,39.512,6,9,4850,0,3,
341-1,한성,매매,39.512,6,9,4850,0,5,
341-1,한성,매매,39.512,6,9,4450,0,1,
341-1,한성,매매,59.764,7,19,6300,0,1,
341-1,한성,매매,39.512,7,26,4400,0,1,
341-1,한성,매매,59.764,7,29,7300,0,2,
341-1,한성,매매,39.512,7,7,3800,0,3,
341-1,한성,매매,39.512,7,7,3700,0,4,
341-1,한성,매매,39.512,7,7,3700,0,2,
341-1,한성,매매,39.512,8,1,4600,0,3,
341-1,한성,매매,39.512,8,15,5200,0,5,
341-1,한성,매매,39.512,8,15,5200,0,5,
341-1,한성,매매,39.512,8,3,4200,0,4,
341-1,한성,매매,39.512,9,1,4600,0,5,
341-1,한성,매매,59.764,9,15,7300,0,1,
341-1,한성,매매,39.512,9,16,4200,0,3,
341-1,한성,매매,39.512,9,16,4200,0,4,
341-1,한성,매매,39.512,9,16,4200,0,3,
341-1,한성,매매,39.512,9,16,4200,0,2,
341-1,한성,매매,39.512,9,16,4200,0,2,
341-1,한성,매매,39.512,9,16,4200,0,2,
341-1,한성,매매,39.512,9,16,4200,0,4,
341-1,한성,매매,54.272,9,19,6700,0,1,
341-1,한성,매매,39.512,9,27,4200,0,3,
341-1,한성,매매,39.512,9,27,4200,0,5,
341-1,한성,매매,59.764,9,28,7900,0,4,
341-1,한성,매매,39.512,9,30,3700,0,4,
341-1,한성,매매,54.272,9,5,7000,0,3,
341-1,한성,매매,59.764,9,8,7300,0,1,
341-1,한성,매매,39.512,9,8,4300,0,1,
341-1,한성,매매,59.764,10,18,6400,0,3,
341-1,한성,매매,39.512,10,18,4200,0,2,
341-1,한성,매매,39.512,10,19,4200,0,3,
341-1,한성,매매,39.512,10,25,4100,0,1,
341-1,한성,매매,39.512,10,3,4500,0,4,
341-1,한성,매매,39.512,10,31,4100,0,1,
200-21,연합,매매,59.52,1,14,5500,0,2,
200-21,연합,매매,59.52,1,14,5500,0,2,
200-21,연합,매매,59.52,2,10,3000,0,6,
200-21,연합,매매,59.52,2,23,5200,0,2,
200-21,연합,매매,59.52,2,28,5300,0,2,
200-21,연합,매매,59.52,2,6,4500,0,4,
200-21,연합,매매,59.52,3,22,3300,0,1,
200-21,연합,매매,59.52,3,7,3500,0,1,
200-21,연합,매매,66.51,4,1,4500,0,4,
200-21,연합,매매,91.45,4,2,7500,0,1,
200-21,연합,매매,91.45,6,11,8000,0,2,
200-21,연합,매매,59.52,7,28,4200,0,5,
200-21,연합,매매,91.45,8,30,7200,0,5,
200-21,연합,매매,59.52,9,27,5350,0,1,
200-21,연합,매매,59.52,9,29,5000,0,4,
200-21,연합,매매,59.52,9,6,4600,0,6,
393-17,거봉,매매,56.98,9,21,3300,0,3,
393-17,거봉,매매,55.36,10,25,4000,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,2,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,2,
4,아스트레아파트,매매,39.84,6,28,9900,0,2,
4,아스트레아파트,매매,39.84,6,28,9900,0,2,
4,아스트레아파트,매매,39.84,6,28,9900,0,2,
4,아스트레아파트,매매,39.84,6,28,9900,0,2,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,2,
4,아스트레아파트,매매,39.84,6,28,9900,0,2,
4,아스트레아파트,매매,39.84,6,28,9900,0,2,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,3,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,3,
4,아스트레아파트,매매,39.84,6,28,9900,0,3,
4,아스트레아파트,매매,39.84,6,28,9900,0,3,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,3,
4,아스트레아파트,매매,39.84,6,28,9900,0,3,
4,아스트레아파트,매매,39.84,6,28,9900,0,3,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,3,
4,아스트레아파트,매매,39.84,6,28,9900,0,3,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,4,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9900,0,5,
4,아스트레아파트,매매,39.84,6,28,9700,0,1,
4,아스트레아파트,매매,39.84,6,28,9700,0,1,
4,아스트레아파트,매매,39.84,6,28,9700,0,1,
4,아스트레아파트,매매,39.84,6,28,9700,0,1,
4,아스트레아파트,매매,39.84,6,28,9700,0,1,
4,아스트레아파트,매매,39.84,6,28,9700,0,1,
4,아스트레아파트,매매,39.84,6,28,9700,0,1,
4,아스트레아파트,매매,39.84,6,28,9700,0,1,
84,연합초원,매매,53.82,1,10,7500,0,3,
84,연합초원,매매,59.49,1,21,7550,0,3,
84,연합초원,매매,53.82,1,25,6000,0,4,
84,연합초원,매매,53.82,2,12,5600,0,5,
84,연합초원,매매,59.49,2,15,7300,0,3,
84,연합초원,매매,53.82,2,21,7000,0,1,
84,연합초원,매매,53.82,2,6,5700,0,5,
84,연합초원,매매,59.49,3,27,5200,0,5,
84,연합초원,매매,59.49,4,12,8000,0,2,
84,연합초원,매매,53.82,4,14,7300,0,3,
84,연합초원,매매,59.49,5,30,7900,0,1,
84,연합초원,매매,59.49,5,9,4800,0,6,
84,연합초원,매매,53.82,6,17,8000,0,3,
84,연합초원,매매,59.49,6,23,7550,0,3,
84,연합초원,매매,53.82,6,26,7800,0,2,
84,연합초원,매매,59.49,8,1,7800,0,1,
84,연합초원,매매,59.49,8,6,7800,0,2,
84,연합초원,매매,59.49,9,6,5850,0,5,
84,연합초원,매매,59.49,10,5,5750,0,5,
39,희홍밸러-뷰,매매,56.0499,1,12,6400,0,5,
39,희홍밸러-뷰,매매,56.0499,2,16,12000,0,3,
39,희홍밸러-뷰,매매,56.0499,5,14,7900,0,3,
39,희홍밸러-뷰,매매,56.0499,5,23,7400,0,4,
39,희홍밸러-뷰,매매,56.0499,6,18,11400,0,1,
39,희홍밸러-뷰,매매,56.0499,9,1,7150,0,4,
39,희홍밸러-뷰,매매,56.0499,10,25,6500,0,5,
428-3,청호,매매,58.97,1,26,3900,0,6,
428-3,청호,매매,58.97,1,29,5000,0,2,
428-3,청호,매매,53.3,2,10,3100,0,5,
428-3,청호,매매,58.97,2,15,4480,0,5,
428-3,청호,매매,58.97,2,15,3000,0,5,
428-3,청호,매매,58.97,3,13,4400,0,5,
428-3,청호,매매,53.3,3,23,3300,0,6,
428-3,청호,매매,58.97,3,28,4300,0,2,
428-3,청호,매매,58.97,3,9,4600,0,1,
428-3,청호,매매,53.3,4,16,4800,0,2,
428-3,청호,매매,53.3,4,16,4800,0,2,
428-3,청호,매매,53.3,4,16,4800,0,2,
